node,khop_count,khop_fraction
10515,144,0.01427580053534252
9377,113,0.011202537920095172
216,452,0.04481015168038069
6219,561,0.05561613958560523
217,545,0.054029939526122735
12457,220,0.021810250817884406
4156,1160,0.11499950431248142
6795,792,0.07851690294438386
14748,29,0.0028749876078120354
12430,43,0.004262912659859224
9621,112,0.011103400416377515
218,921,0.09130564092396154
14396,253,0.025081788440567066
6061,780,0.07732725289977198
13669,80,0.007931000297412512
5516,1145,0.11351244175671657
219,1221,0.12104689203925845
5105,1386,0.13740458015267176
220,1081,0.10716764151878656
221,673,0.06671954000198276
9241,59,0.005849112719341727
11188,135,0.013383563001883612
7111,408,0.04044810151680381
222,665,0.0659264399722415
9565,38,0.0037672251412709428
223,840,0.08327550312283137
14611,105,0.010409437890353921
1533,751,0.07445226529195995
13299,75,0.007435312778824229
224,1013,0.10042629126598593
2297,1062,0.10528402894815109
12092,143,0.014176663031624863
691,851,0.08436601566372559
225,1053,0.10439179141469218
1479,369,0.036581738871815206
10874,80,0.007931000297412512
1839,1217,0.12065034202438783
12556,213,0.02111628829186081
6039,1190,0.1179736294240111
4336,567,0.056210964607911175
2518,1481,0.1468226430058491
1198,716,0.07098245266184197
1190,1199,0.11886586695747
11670,206,0.020422325765837215
1981,953,0.09447804104292654
2251,1332,0.1320511549519183
228,822,0.08149102805591356
500,1197,0.11866759195003469
14332,25,0.00247843759294141
5747,721,0.07147814018043026
10983,65,0.006443937741647665
6136,689,0.06830574006146525
13596,91,0.009021512838306732
10628,21,0.002081887578070784
1648,1530,0.1516803806880143
12339,14,0.0013879250520471894
12816,106,0.010508575394071577
233,598,0.05928422722315852
8742,66,0.006543075245365322
5725,1140,0.11301675423812828
11414,176,0.017448200654307525
4420,1006,0.09973232873996232
234,510,0.05056012689600476
736,570,0.05650837711906414
235,1088,0.10786160404481016
1298,1009,0.1000297412511153
6962,1435,0.14226231783483692
1226,1075,0.10657281649648062
2779,990,0.09814612868047982
14558,37,0.003668087637553286
2353,385,0.03816793893129771
6932,490,0.048577376821651634
13172,279,0.02765936353722613
2284,505,0.050064439377416475
13446,42,0.004163775156141568
237,350,0.03469812630117974
238,468,0.04639635173986319
239,588,0.05829285218598196
11114,18,0.001784475066917815
2066,887,0.08793496579756122
13130,43,0.004262912659859224
242,1125,0.11152969168236344
13294,43,0.004262912659859224
4797,831,0.08238326558937246
8364,191,0.01893526321007237
3812,1333,0.13215029245563598
243,725,0.07187469019530088
12360,124,0.012293050460989392
244,1011,0.10022801625855061
245,1235,0.12243481709130564
1852,1040,0.10310300386636265
3743,930,0.09219787845742045
9085,179,0.017745613165460493
5917,785,0.07782294041836027
9118,82,0.008129275304847824
13787,88,0.008724100327153763
617,878,0.08704272826410231
246,500,0.0495687518588282
8412,238,0.02359472588480222
9388,98,0.009715475364330326
14859,68,0.006741350252800635
248,1032,0.10230990383662139
7602,730,0.07237037771388917
249,680,0.06741350252800635
13687,114,0.01130167542381283
14110,135,0.013383563001883612
10318,234,0.023198175869931593
1520,1117,0.11073659165262219
12803,19,0.0018836125706354714
6411,368,0.03648260136809755
13319,102,0.010112025379200952
252,804,0.07970655298899573
12810,86,0.008525825319718449
6677,967,0.09586596609497373
2274,685,0.06790919004659463
4524,1676,0.1661544562307921
253,686,0.06800832755031229
9638,83,0.008228412808565481
10236,17,0.0016853375632001587
254,528,0.05234460196292257
8387,484,0.04798255179934569
13118,168,0.016655100624566273
6264,285,0.02825418855953207
9213,76,0.0075344502825418855
12700,150,0.014870625557648459
5362,612,0.06067215227520571
9088,32,0.0031724001189650046
2899,1247,0.12362446713591752
258,753,0.07465054029939526
7924,824,0.08168930306334886
359,714,0.07078417765440666
259,583,0.05779716466739367
1610,1044,0.10349955388123327
3148,801,0.07940914047784277
260,1170,0.11599087934965797
5084,1374,0.13621493010805988
745,850,0.08426687816000793
11484,179,0.017745613165460493
2136,886,0.08783582829384357
6109,1043,0.10340041637751561
12802,52,0.005155150193318132
2781,942,0.09338752850203232
262,552,0.05472390205214633
4613,627,0.062159214830970554
318,631,0.06255576484584119
9191,42,0.004163775156141568
263,568,0.05631010211162883
11456,127,0.012590462972142362
5862,418,0.04143947655398037
939,1351,0.1339347675225538
1951,549,0.054426489540993356
11596,45,0.0044611876672945375
1874,845,0.08377119064141965
3104,1460,0.14474075542777834
1037,1076,0.10667195400019827
3358,1122,0.11123227917121047
14571,100,0.00991375037176564
1178,1197,0.11866759195003469
267,1226,0.12154257955784674
7752,798,0.0791117279666898
3434,1062,0.10528402894815109
4950,342,0.03390502627143849
7729,1162,0.11519777931991672
268,842,0.08347377813026668
4511,937,0.09289184098344404
14168,140,0.013879250520471894
12112,85,0.008426687816000793
270,1230,0.12193912957271735
4217,621,0.06156438980866462
1992,690,0.0684048775651829
6577,728,0.07217210270645386
271,1207,0.11965896698721126
6801,761,0.07544364032913652
6721,488,0.04837910181421632
273,1489,0.14761574303559036
12094,130,0.01288787548329533
12055,98,0.009715475364330326
10314,277,0.02746108852979082
5775,865,0.08575394071577278
275,876,0.086844453256667
12884,148,0.014672350550213145
10849,316,0.03132745117477942
13404,82,0.008129275304847824
276,988,0.09794785367304451
6492,1288,0.12768910478834142
2400,809,0.08020224050758402
13420,28,0.002775850104094379
277,910,0.09021512838306732
8704,181,0.017943888172895807
278,1038,0.10290472885892733
1205,1182,0.11718052939426986
5159,880,0.08724100327153762
1387,682,0.06761177753544166
280,1140,0.11301675423812828
5731,1052,0.10429265391097452
5034,531,0.052642014474075544
7518,790,0.07831862793694855
3400,878,0.08704272826410231
7942,784,0.0777238029146426
10016,81,0.008030137801130167
282,714,0.07078417765440666
283,1036,0.10270645385149202
9669,203,0.020124913254684247
1645,1390,0.1378011301675424
7301,798,0.0791117279666898
284,870,0.08624962823436105
4492,918,0.09100822841280856
4322,656,0.06503420243878259
13969,153,0.015168038068801428
10951,144,0.01427580053534252
6298,325,0.032219688708238325
12177,149,0.014771488053930802
10627,27,0.0026767126003767227
1067,1299,0.12877961732923565
1915,705,0.06989194012094775
13485,25,0.00247843759294141
4618,680,0.06741350252800635
8764,333,0.033012788737979575
14746,96,0.009517200356895014
12200,51,0.005056012689600476
289,1194,0.11837017943888173
7016,1007,0.09983146624367999
6693,654,0.06483592743134728
4741,1075,0.10657281649648062
9216,128,0.012689600475860019
3170,499,0.04946961435511054
1881,787,0.07802121542579558
4084,1222,0.12114602954297611
4291,495,0.04907306434023991
4201,804,0.07970655298899573
290,1074,0.10647367899276296
8196,671,0.06652126499454744
291,406,0.040249826509368494
292,833,0.08258154059680778
7283,792,0.07851690294438386
7108,477,0.0472885892733221
4005,734,0.07276692772875978
9263,94,0.009318925349459701
4316,1090,0.10805987905224547
293,966,0.09576682859125607
4503,1588,0.15743035590363835
3679,1098,0.10885297908198671
5454,773,0.07663329037374839
294,744,0.07375830276593635
13311,86,0.008525825319718449
13313,181,0.017943888172895807
295,1212,0.12015465450579954
8027,915,0.0907108159016556
3725,1295,0.12838306731436502
3249,1141,0.11311589174184594
12912,107,0.010607712897789234
7050,1004,0.09953405373252701
11781,78,0.007732725289977199
11217,127,0.012590462972142362
12737,42,0.004163775156141568
528,916,0.09080995340537325
298,1242,0.12312877961732924
10928,44,0.004362050163576881
14623,63,0.006245662734212352
10069,44,0.004362050163576881
10104,44,0.004362050163576881
299,1070,0.10607712897789234
7338,834,0.08268067810052543
2288,645,0.06394368989788837
300,895,0.08872806582730247
10404,22,0.0021810250817884407
12628,197,0.01953008823237831
302,1167,0.11569346683850501
8778,168,0.016655100624566273
6523,587,0.0581937146822643
14357,186,0.01843957569148409
13570,97,0.00961633786061267
3538,819,0.08119361554476058
13860,129,0.012788737979577674
13308,164,0.016258550609695648
13090,145,0.014374938039060177
14118,122,0.01209477545355408
305,817,0.08099534053732527
4357,1399,0.1386933677010013
7763,395,0.039159313968474274
306,437,0.04332308912461584
13345,23,0.002280162585506097
4058,664,0.06582730246852385
13519,186,0.01843957569148409
307,709,0.07028849013581838
12540,21,0.002081887578070784
11763,47,0.004659462674729851
308,288,0.02855160107068504
9151,14,0.0013879250520471894
14964,51,0.005056012689600476
309,637,0.06315058986814712
13730,44,0.004362050163576881
11048,17,0.0016853375632001587
4292,947,0.0938832160206206
311,1348,0.1336373550114008
8398,77,0.007633587786259542
9204,114,0.01130167542381283
5922,1059,0.10498661643699812
313,698,0.06919797759492416
12502,116,0.011499950431248141
8511,194,0.01923267572122534
14665,51,0.005056012689600476
14116,149,0.014771488053930802
10700,266,0.0263705759888966
10142,22,0.0021810250817884407
314,955,0.09467631605036185
11897,110,0.010905125408942203
4075,1119,0.1109348666600575
13488,161,0.015961138098542677
5991,628,0.06225835233468821
11235,49,0.004857737682165163
4813,990,0.09814612868047982
7355,265,0.026271438485178943
1017,661,0.06552988995737087
316,918,0.09100822841280856
8211,552,0.05472390205214633
11319,32,0.0031724001189650046
3523,640,0.0634480023793001
14212,57,0.005650837711906415
317,510,0.05056012689600476
3513,914,0.09061167839793793
9523,25,0.00247843759294141
319,735,0.07286606523247745
320,865,0.08575394071577278
322,1263,0.12521066719540003
13282,139,0.013780113016754239
11197,175,0.01734906315058987
9454,88,0.008724100327153763
9874,196,0.01943095072866065
324,819,0.08119361554476058
11390,79,0.007831862793694855
6214,520,0.05155150193318132
7096,848,0.08406860315257261
12252,57,0.005650837711906415
13162,335,0.03321106374541489
3849,1149,0.1139089917715872
328,1018,0.1009219787845742
5838,724,0.07177555269158323
830,748,0.07415485278080698
329,993,0.09844354119163279
3311,1061,0.10518489144443342
3705,583,0.05779716466739367
13429,117,0.011599087934965797
3051,927,0.09190046594626747
331,825,0.08178844056706652
2909,820,0.08129275304847824
12742,122,0.01209477545355408
6070,762,0.07554277783285417
4725,803,0.07960741548527808
12943,83,0.008228412808565481
2310,1123,0.11133141667492813
335,1040,0.10310300386636265
1118,1023,0.10141766630316248
12402,121,0.011995637949836423
4504,1247,0.12362446713591752
338,687,0.06810746505402994
9644,47,0.004659462674729851
5553,787,0.07802121542579558
2192,836,0.08287895310796074
340,919,0.09110736591652623
11485,63,0.006245662734212352
1659,1586,0.15723208089620302
12387,166,0.016456825617130962
4290,905,0.08971944086447903
341,1242,0.12312877961732924
5051,538,0.053335977000099136
1443,679,0.06731436502428868
1060,1001,0.09923664122137404
13917,165,0.016357688113413305
9827,60,0.005948250223059383
3916,1340,0.13284425498165955
2282,786,0.07792207792207792
344,728,0.07217210270645386
8767,255,0.02528006344800238
11598,171,0.016952513135719244
2341,713,0.07068504015068901
347,1038,0.10290472885892733
10373,36,0.00356895013383563
6357,1056,0.10468920392584515
2978,497,0.049271339347675226
2252,692,0.06860315257261822
6412,510,0.05056012689600476
2201,756,0.07494795281054822
7845,1034,0.1025081788440567
2323,947,0.0938832160206206
14219,77,0.007633587786259542
350,780,0.07732725289977198
5465,721,0.07147814018043026
351,1010,0.10012887875483295
3969,1073,0.10637454148904531
828,533,0.05284028948151086
9393,35,0.0034698126301179735
7998,751,0.07445226529195995
2151,737,0.07306434023991276
6191,864,0.08565480321205513
14900,193,0.019133538217507684
11252,172,0.017051650639436897
886,621,0.06156438980866462
8322,648,0.06424110240904134
2351,1383,0.13710716764151878
8748,254,0.025180925944284723
14737,20,0.001982750074353128
355,395,0.039159313968474274
356,736,0.0729652027361951
5772,1224,0.12134430455041142
357,960,0.09517200356895013
618,644,0.06384455239417071
14234,125,0.01239218796470705
2976,1141,0.11311589174184594
358,687,0.06810746505402994
5462,931,0.0922970159611381
8523,231,0.022900763358778626
8359,185,0.01834043818776643
5644,631,0.06255576484584119
9148,96,0.009517200356895014
3441,771,0.07643501536631307
2480,660,0.06543075245365322
14282,103,0.010211162882918607
362,849,0.08416774065629028
1278,725,0.07187469019530088
5933,586,0.058094577178546644
12942,166,0.016456825617130962
1949,1099,0.10895211658570438
363,457,0.04530583919896897
10820,145,0.014374938039060177
14497,68,0.006741350252800635
365,948,0.09398235352433826
366,680,0.06741350252800635
11987,19,0.0018836125706354714
13418,111,0.01100426291265986
7354,933,0.09249529096857341
8201,652,0.06463765242391196
9898,289,0.028650738574402698
521,1587,0.1573312183999207
14005,220,0.021810250817884406
10074,44,0.004362050163576881
10777,44,0.004362050163576881
370,306,0.030336076137602856
1586,1042,0.10330127887379796
12429,71,0.007038762763953604
4630,269,0.026667988500049568
10020,11,0.0010905125408942203
557,887,0.08793496579756122
371,793,0.07861604044810151
5548,603,0.0597799147417468
13658,94,0.009318925349459701
9419,25,0.00247843759294141
372,465,0.04609893922871022
14645,61,0.00604738772677704
5483,215,0.021314563299296124
13591,16,0.0015862000594825023
8460,125,0.01239218796470705
374,399,0.0395558639833449
9203,151,0.014969763061366114
375,1270,0.1259046297214236
1883,1305,0.12937444235154158
10528,167,0.016555963120848616
9787,47,0.004659462674729851
12206,132,0.013086150490730643
14809,255,0.02528006344800238
13008,181,0.017943888172895807
377,728,0.07217210270645386
4664,836,0.08287895310796074
378,1233,0.12223654208387033
3197,465,0.04609893922871022
8872,239,0.02369386338851988
2573,1213,0.1202537920095172
379,763,0.07564191533657183
12949,76,0.0075344502825418855
6849,603,0.0597799147417468
380,667,0.06612471497967681
5792,1160,0.11499950431248142
5504,387,0.038366213938733025
11650,258,0.025577475959155348
383,783,0.07762466541092496
384,815,0.08079706552988995
10019,171,0.016952513135719244
8284,279,0.02765936353722613
3759,1132,0.11222365420838704
9456,44,0.004362050163576881
385,1006,0.09973232873996232
6798,705,0.06989194012094775
8814,69,0.006840487756518291
4444,325,0.032219688708238325
13252,31,0.003073262615247348
386,1049,0.10399524139982155
9465,194,0.01923267572122534
5079,976,0.09675820362843264
5246,1048,0.1038961038961039
7051,610,0.0604738772677704
6163,727,0.07207296520273619
5681,218,0.021611975810449092
13268,35,0.0034698126301179735
11085,23,0.002280162585506097
1467,735,0.07286606523247745
3851,1208,0.11975810449092891
391,1150,0.11400812927530485
9192,147,0.01457321304649549
3247,1303,0.12917616734410628
2001,392,0.0388619014573213
6928,878,0.08704272826410231
993,1009,0.1000297412511153
394,860,0.0852582531971845
9304,73,0.007237037771388916
12652,155,0.01536631307623674
13325,55,0.0054525627044711015
10865,32,0.0031724001189650046
6865,742,0.07356002775850104
395,1164,0.11539605432735203
523,1453,0.14404679290175473
5336,834,0.08268067810052543
13203,65,0.006443937741647665
4188,807,0.08000396550014871
8246,363,0.03598691384950927
14908,27,0.0026767126003767227
397,503,0.04986616436998116
8545,269,0.026667988500049568
11133,64,0.006344800237930009
12650,49,0.004857737682165163
399,569,0.05640923961534649
1718,854,0.08466342817487855
5712,691,0.06850401506890057
9309,124,0.012293050460989392
2810,559,0.05541786457816992
4884,271,0.026866263507484882
10919,218,0.021611975810449092
8039,554,0.05492217705958164
406,1095,0.10855556657083375
3951,474,0.04699117676216913
13814,231,0.022900763358778626
8970,192,0.019034400713790027
7596,856,0.08486170318231387
407,1257,0.12461584217309409
8776,81,0.008030137801130167
3284,1079,0.10696936651135125
11246,124,0.012293050460989392
