node,E,B,P,K,H,A,E_n,B_n,A_n,P_n,K_n,H_n,Base,Reach,Influence_I
2637,0.03233150695058275,0.00221029935797186,127,0.989247311827957,0.040233223350190195,0.5506851474840919,0.5461583380764233,0.5521489145582359,0.5235969206804965,0.777027027027027,0.9795620437956206,0.45016611764086134,0.5420278291293926,0.8580410337344644,0.6368317905109142
142,0.034317129288121674,0.002104425462022358,108,0.994748687171793,0.05312894233714204,0.7376034956395111,0.5828545341429987,0.5255785306359924,0.7217841743266553,0.6486486486486487,0.9902676399026765,0.594455221698347,0.573198249477847,0.7852962451502599,0.6368276481795709
1866,0.029546991811825563,0.0024506503444609415,136,0.9922480620155039,0.057880618397714176,0.21100098609523332,0.49469784050323995,0.6124680133297677,0.16343393124095656,0.8378378378378379,0.9854014598540147,0.6476213214129171,0.521111870933568,0.8968632866443087,0.6338372956467901
16,0.03962328572427822,0.0016720021007005116,101,0.9964991247811953,0.059326916059888726,0.298524277585408,0.6809173697890062,0.41705645704810174,0.25623381387252714,0.6013513513513513,0.9936739659367396,0.6638038230699983,0.5796692408349605,0.7582803971855067,0.6332525877401243
3415,0.029668785627119127,0.0028594723693766344,125,0.9929982495623906,0.01634593151395962,0.24288245826381,0.4969487064615915,0.7150670351232045,0.1972374688478315,0.7635135135135136,0.9868613138686132,0.18289323887413123,0.5316958698000143,0.8528526336555535,0.628042898956676
835,0.03479905916690528,0.0020950882457313547,114,0.9962490622655664,0.04111727764083241,0.2761206337939981,0.5917610583031286,0.5232352389360693,0.23247950254620153,0.6891891891891893,0.9931873479318737,0.46005772598499545,0.5466540680892578,0.810788452686263,0.6258943834683592
3045,0.02992304631948636,0.0025667668954794543,129,0.994748687171793,0.02529463547199472,0.3055641588306106,0.5016476867473874,0.6416089201852238,0.2636981144280922,0.7905405405405406,0.9902676399026765,0.28301952713204254,0.5208071701820063,0.8704313802853949,0.6256944332130228
452,0.03413617488059769,0.001863528042086875,113,0.9949987496874219,0.03800890503246796,0.8073527419551854,0.579510323971672,0.46512229752810097,0.7957384527996227,0.6824324324324325,0.9907542579075427,0.42527840897354835,0.5482937267300921,0.8057611626224765,0.6255339574978074
479,0.0352349530546684,0.0017367712076351623,103,0.994498624656164,0.0405679956094485,0.9339699794471658,0.5998167934080242,0.4333110779073865,0.9299891714178609,0.6148648648648649,0.9897810218978101,0.45391185600570605,0.5590784507882087,0.764831327678043,0.6208043138551589
2604,0.03139787758004835,0.002324006386423603,121,0.991747936984246,0.03514673787200231,0.3796661246067152,0.5289039761633176,0.5806851214629231,0.34226752846301955,0.7364864864864866,0.9844282238442822,0.39325386379974236,0.5283239917500057,0.8356631814296049,0.6205257486538853
234,0.0385172176339591,0.0016311372467602224,103,0.9957489372343086,0.038745060246656964,0.3702928664089198,0.6604761757421864,0.40680090870559266,0.3323291766732166,0.6148648648648649,0.9922141119221412,0.433515187117524,0.5566181962465266,0.7658045636877754,0.6193741064789012
2595,0.030170148080130455,0.0020895947363705485,128,0.9867466866716679,0.03563766778690229,0.7322125199326175,0.5062143631417668,0.5218565737656983,0.7160681882805233,0.7837837837837838,0.9746958637469586,0.39874683690559315,0.5160263412740754,0.8601486157690537,0.6192630236225689
125,0.035525708499400795,0.0019116764510840533,108,0.9942485621405351,0.06250813756376761,0.17782469463104117,0.6051902315516284,0.47720574549066985,0.12825751246592193,0.6486486486486487,0.9892944038929442,0.6993982401837344,0.5476586502106608,0.7849069507463668,0.6188331403713726
509,0.033626403230713316,0.001968688187260092,110,0.9922480620155039,0.034642906910459466,0.6619766291983071,0.5700892573067369,0.49151355672861213,0.6415979266428025,0.6621621621621623,0.9854014598540147,0.38761654197914475,0.5409683448337231,0.7914578812389033,0.6161152057552771
266,0.03421334517927803,0.0018112466073761612,106,0.9927481870467617,0.032663725552385704,0.9075863925629974,0.5809365047500369,0.4520016148535733,0.902014974783294,0.6351351351351351,0.986374695863747,0.36547164992522435,0.5475367185415201,0.7756309594265798,0.6159649908070379
438,0.033433136284664426,0.002069666474767532,118,0.9942485621405351,0.03668571031419794,0.24364306973958644,0.5665174996711995,0.5168553262254396,0.1980439359547982,0.7162162162162162,0.9892944038929442,0.410473295696347,0.5253929592529089,0.8254474912869074,0.6154093188631085
723,0.030841800893843578,0.002243038658239196,116,0.9889972493123281,0.028293500592185848,0.7188793988835246,0.5186271482292032,0.5603652531528187,0.7019312420185418,0.7027027027027026,0.9790754257907545,0.3165735741626455,0.5302111056924269,0.8132517919379234,0.6151233115660759
2920,0.029004663780744688,0.0020616624173877543,116,0.9907476869217304,0.06951432739225111,0.9140639649106961,0.48467510083885323,0.5148466074982304,0.9088830660464227,0.7027027027027026,0.9824817518248176,0.7777899028922208,0.5295926911997132,0.8146143223515486,0.6150991805452638
2217,0.029709959173821923,0.00249490630887395,122,0.9884971242810703,0.04371285475619614,0.2305006091071341,0.49770963290465053,0.6235746034363947,0.18410914461621458,0.7432432432432432,0.9781021897810219,0.4890994177950362,0.5193585888942712,0.8371868218583547,0.6147070587834962
8,0.03743474277890901,0.001724213103165352,104,0.9964991247811953,0.04701457706738097,0.19647616354807712,0.6404710072027904,0.4301594638659267,0.14803343835876417,0.6216216216216217,0.9936739659367396,0.5260421082033417,0.5470342208095574,0.7704425593476689,0.6140567223709908
3061,0.03093444788252783,0.0020320899150055517,124,0.9902475618904726,0.041198736890719186,0.537981377418721,0.5203393530112812,0.5074250166066346,0.5101272676204623,0.7567567567567568,0.9815085158150852,0.460969166610776,0.512985938500321,0.8466574603800883,0.6130873950642513
147,0.0327982848367987,0.0019925629755681226,106,0.9924981245311327,0.0622604188107412,0.5574297011366783,0.5547848389513845,0.4975052347122884,0.5307480889775961,0.6351351351351351,0.9858880778588807,0.6966265361035987,0.543491205038577,0.7754363122246333,0.6130747371943939
1721,0.03167148880945829,0.0021525287714192344,120,0.994498624656164,0.059984010948576194,0.0674485905073359,0.5339605728436756,0.5376506602874326,0.011227070241754414,0.7297297297297298,0.9897810218978101,0.6711560019493148,0.5157906954019886,0.833750246596962,0.6111785607604806
41,0.03541471336180035,0.0020275846127934044,102,0.9959989997499374,0.04335625141483997,0.17373438313320563,0.6031389354643417,0.5062943544317055,0.12392060487866202,0.6081081081081081,0.9927007299270073,0.4851094133074811,0.5442231685174238,0.7619451568356679,0.609539765012897
2901,0.02804305554456414,0.002354901757856076,116,0.9924981245311327,0.06031824967099503,0.6228854914775425,0.46690366278288753,0.5884387029573894,0.6001500682424045,0.7027027027027026,0.9858880778588807,0.6748957706157946,0.5204261004998594,0.8159768527651738,0.6090913261794537
40,0.036411389718223726,0.0017030253069206867,105,0.9964991247811953,0.04978653521596326,0.23748206431242436,0.6215584658547805,0.42484212028809576,0.19151149675148854,0.6283783783783785,0.9936739659367396,0.5570573124078128,0.5378161560572621,0.774496613401723,0.6088202932606004
1194,0.029905592092310966,0.00281647891297709,107,0.9949987496874219,0.033149504195736236,0.11933254294690228,0.5013251159691936,0.7042772872591513,0.06623899466640037,0.6418918918918919,0.9907542579075427,0.3709069858913872,0.533935554787151,0.7814368382981522,0.6081859398404514
1859,0.029045322697888645,0.0024188016759692133,122,0.9922480620155039,0.05120747881914939,0.179484907751775,0.48542651643645307,0.6044751899652521,0.1300178162676224,0.7432432432432432,0.9854014598540147,0.5729561296530855,0.5077471641474829,0.8401065298875519,0.6074549738695036
3041,0.030473872371591697,0.002441642070085658,119,0.9912478119529883,0.03058258565551071,0.1409056798491293,0.5118274779516343,0.6102072737349733,0.08911272962809585,0.722972972972973,0.9834549878345501,0.34218595244358596,0.5117236029950566,0.8271657789176039,0.6063562557718207
3391,0.02816210813532701,0.002467684434576957,124,0.9877469367341836,0.020740721657114956,0.5447804030445325,0.4691038682954237,0.6167429321857292,0.5173361918889833,0.7567567567567568,0.9766423357664235,0.23206617238161295,0.5039553188465028,0.8447109883606234,0.6061820197007389
1365,0.029627532493968455,0.0023998714041940377,120,0.9909977494373593,0.04094713504203231,0.22868410886803603,0.4961863091850107,0.5997244005066424,0.18218313148167148,0.7297297297297298,0.9829683698296837,0.4581540149032234,0.5096459629822438,0.8310251857697113,0.606059729818484
124,0.03049067447685084,0.0019273125983075858,115,0.9909977494373593,0.04396320179219501,0.8448307919724107,0.5121379968943678,0.48112983302016005,0.8354759739056369,0.695945945945946,0.9829683698296837,0.4919005295100381,0.5179905732134524,0.8107549154994411,0.605819875899249
279,0.036947350595590414,0.0015774814216197159,92,0.994498624656164,0.03731233474940436,0.7055530197216775,0.6314635344411053,0.3933353054909153,0.6878014440976987,0.5405405405405406,0.9897810218978101,0.4174845432605926,0.5521430116798522,0.7202367330834485,0.602571128100931
3049,0.02812228467828547,0.002247818101941404,124,0.9849962490622656,0.02701438817975188,0.7152877771077394,0.46836789279796,0.5615647145777859,0.6981230890849051,0.7567567567567568,0.9712895377128955,0.30226169405998116,0.4995093892093561,0.8425698691392123,0.6024275331883129
1030,0.037093306841035505,0.0013711541854946109,98,0.9884971242810703,0.04861099939922741,0.6602807406011553,0.6341609451716034,0.3415548941978968,0.6397997965668835,0.5810810810810811,0.9781021897810219,0.5439043420340071,0.5421482422923757,0.7398895245610575,0.6014706269729803
1066,0.03448701090012356,0.0018951158142530415,100,0.9954988747186797,0.03257811536787751,0.5180609650712718,0.5859941084841364,0.47304964568296365,0.48900589642496406,0.5945945945945945,0.991727493917275,0.36451376484464976,0.5361873418588515,0.7534477543236667,0.6013654655982961
2902,0.027751020750953086,0.002248715932813103,130,0.989247311827957,0.06982480193141805,0.07996640374335666,0.46150658105087206,0.5617900365114348,0.024499555534849837,0.7972972972972974,0.9795620437956206,0.7812637761314242,0.4857291261672674,0.8702031958966266,0.6010713470860751
1733,0.02948072818820367,0.002145261348905909,109,0.989247311827957,0.05406452294926723,0.7100358630832169,0.49347322549033434,0.5358268093317983,0.692554548451107,0.6554054054054055,0.9795620437956206,0.6049233536756092,0.5217058732000759,0.7850680607614915,0.6007145294685006
2422,0.03083760016294134,0.0018455698009423268,119,0.9849962490622656,0.06442241648606271,0.42064917874120844,0.5185495147125484,0.4606154513645626,0.38572136285167735,0.722972972972973,0.9712895377128955,0.7208169443981768,0.5046412595993905,0.822299598868942,0.5999387613802559
2211,0.031581187625261,0.0019375741195888294,121,0.9887471867966992,0.058320798556827924,0.10802423981426498,0.5322917207675779,0.48370509066628425,0.05424893824137701,0.7364864864864866,0.9785888077858881,0.6525464598132396,0.49982632956316275,0.8333274150062473,0.5998766551960881
987,0.0339376311008313,0.0020071281329566127,105,0.9912478119529883,0.028004811454641374,0.32811175989794356,0.5758410454123177,0.5011605438914715,0.2876050619051174,0.6283783783783785,0.9834549878345501,0.3133434559311946,0.5259002163066477,0.7704090221608472,0.5992528580629075
259,0.03597700279042149,0.0015137449866217258,95,0.9907476869217304,0.038030321554879266,0.8253054794198406,0.6135305808083495,0.37733984662408127,0.8147735222225138,0.5608108108108107,0.9824817518248176,0.425518036623149,0.5433348804145173,0.7294791872164135,0.5991781724550861
1736,0.030400767607168276,0.0021266964838469278,108,0.9929982495623906,0.04464424735830012,0.5241935677194222,0.510476432126874,0.5311677232779797,0.4955082205067578,0.6486486486486487,0.9868613138686132,0.49952069048400616,0.5153876218090565,0.7839337147366345,0.5959514496873299
3385,0.02782752627481009,0.002193939514576789,135,0.9904976244061016,0.021101162531116772,0.3429872456225227,0.46292047615597665,0.5480432063851642,0.30337735869406435,0.8310810810810811,0.9819951338199514,0.2360991146958834,0.46913907127863264,0.8914467021766292,0.5958313605480317
2922,0.027772130074507337,0.001604405073833218,120,0.9824956239059764,0.08937417049740716,1.0,0.4618967014989225,0.40009213416417877,0.9999999999999999,0.7297297297297298,0.9664233576642335,1.0,0.49716566114860705,0.8244071809035313,0.5953381170750842
1009,0.034057669402582494,0.0018106681153661041,102,0.9909977494373593,0.03739604797439296,0.4745633018826299,0.5780594678047755,0.4518564350180216,0.4428858526066086,0.6081081081081081,0.9829683698296837,0.41842120342227795,0.5254579639897161,0.7580522127967384,0.5952362386318228
815,0.0336047072419866,0.0019084260136125939,108,0.9942485621405351,0.04420158915399166,0.08835011578647724,0.5696882947263298,0.47639000738301474,0.03338870355901678,0.6486486486486487,0.9892944038929442,0.4945678254465477,0.5111278055009805,0.7849069507463668,0.5932615490745964
1740,0.030269360353353342,0.002170519792027842,115,0.9857464366091523,0.057118306891803174,0.09036729562621196,0.5080479006486576,0.5421657328691736,0.035527494836024076,0.695945945945946,0.972749391727494,0.6390918827432388,0.5012094291289099,0.8066673242585652,0.5928467976678065
447,0.03166682537004386,0.0021045749076405097,112,0.9957489372343086,0.038639719799224946,0.10936528654868508,0.533874388032062,0.5256160358908446,0.05567083380127613,0.6756756756756757,0.9922141119221412,0.4323365418014808,0.5024098123666284,0.8022910501742618,0.5923741837089184
3375,0.02593859888743733,0.00252730825298506,126,0.9912478119529883,0.018656374252508223,0.47448025253713744,0.42801129506342883,0.6317062782665143,0.44279779639456374,0.7702702702702704,0.9834549878345501,0.2087445863684907,0.47889577965616426,0.8555441572959823,0.5918902929481096
881,0.034137143308274345,0.001841120475924236,98,0.997249312328082,0.05415449452615029,0.23851089315724777,0.5795282214394971,0.459498837369533,0.19260235147623694,0.5810810810810811,0.9951338199513383,0.6059300380048994,0.525493203548615,0.746702176629184,0.5918558954727856
2215,0.030380142487723992,0.0019505789835705016,121,0.9879969992498124,0.05385765808385987,0.15791500278584986,0.5100952602329468,0.4869688246183663,0.10714750808872248,0.7364864864864866,0.9771289537712896,0.6026087602728838,0.4876356169433583,0.8327434734004078,0.591167973880473
437,0.03034574710422238,0.002193417062792468,111,0.9942485621405351,0.03963529238973654,0.181651635121258,0.5094596007155762,0.5479120905481037,0.13231517097354326,0.6689189189189189,0.9892944038929442,0.4434759189276772,0.49883894208883783,0.797069112908529,0.5883079933347451
138,0.030832814304065904,0.0020601646305043794,100,0.9959989997499374,0.033888917592580156,0.665901702865069,0.5184610674724466,0.5144707190682443,0.6457596345652777,0.5945945945945945,0.9927007299270073,0.3791802195642566,0.516664848910418,0.7538370487275596,0.5878165088555605
2608,0.02932821194300951,0.0020272610323412367,117,0.9877469367341836,0.04148363081954755,0.4138268606916816,0.4906545797029791,0.5062131478531932,0.37848774190927476,0.7094594594594594,0.9766423357664235,0.464156820574363,0.4883889203019272,0.816332609982245,0.5867720272060225
